condition,id,axis,angle_deg,value,deviation
3d,cupids_bow_peak_height_r,pitch,2.5,1.585811107103467,0.05720740473564471
3d,cupids_bow_peak_height_r,pitch,5.0,1.6686035326329431,0.11240235508862877
3d,cupids_bow_peak_height_r,pitch,7.5,1.7482196765008098,0.1654797843338732
3d,cupids_bow_peak_height_r,pitch,10.0,1.8245079848521755,0.216338656568117
3d,cupids_bow_peak_height_r,pitch,12.5,1.8973232385561118,0.2648821590374079
3d,cupids_bow_peak_height_r,pitch,15.0,1.9665268296386529,0.3110178864257686
3d,cupids_bow_peak_height_r,pitch,17.5,2.0319870251308743,0.35465801675391617
3d,cupids_bow_peak_height_r,pitch,20.0,2.0935792178301966,0.3957194785534644
3d,cupids_bow_peak_height_r,pitch,22.5,2.1511861634971154,0.43412410899807696
3d,cupids_bow_peak_height_r,pitch,25.0,2.2046982040363616,0.46979880269090774
3d,cupids_bow_peak_height_r,pitch,27.5,2.2540134762373896,0.5026756508249264
3d,cupids_bow_peak_height_r,pitch,30.0,2.299038105676658,0.5326920704511053
3d,cupids_bow_peak_height_r,roll,-30.0,1.299038105676658,-0.13397459621556132
3d,cupids_bow_peak_height_r,roll,-27.5,1.3305162497673422,-0.11298916682177189
3d,cupids_bow_peak_height_r,roll,-25.0,1.359461680554972,-0.09369221296335202
3d,cupids_bow_peak_height_r,roll,-22.5,1.3858192987669327,-0.07612046748871155
3d,cupids_bow_peak_height_r,roll,-20.0,1.4095389311788509,-0.06030737921409942
3d,cupids_bow_peak_height_r,roll,-17.5,1.4305754261223242,-0.04628304925178384
3d,cupids_bow_peak_height_r,roll,-15.0,1.448888739433599,-0.03407417371093402
3d,cupids_bow_peak_height_r,roll,-12.5,1.4644440106798982,-0.023703992880067897
3d,cupids_bow_peak_height_r,roll,-10.0,1.4772116295183224,-0.01519224698778506
3d,cupids_bow_peak_height_r,roll,-7.5,1.4871672920607182,-0.008555138626187878
3d,cupids_bow_peak_height_r,roll,-5.0,1.4942920471376056,-0.0038053019082629667
3d,cupids_bow_peak_height_r,roll,-2.5,1.4985723323727882,-0.0009517784181412026
3d,cupids_bow_peak_height_r,roll,0.0,1.5,0.0
3d,cupids_bow_peak_height_r,roll,2.5,1.498572332372781,-0.0009517784181459396
3d,cupids_bow_peak_height_r,roll,5.0,1.4942920471376198,-0.0038053019082534925
3d,cupids_bow_peak_height_r,roll,7.5,1.4871672920607182,-0.008555138626187878
3d,cupids_bow_peak_height_r,roll,10.0,1.4772116295183082,-0.015192246987794533
3d,cupids_bow_peak_height_r,roll,12.5,1.4644440106798982,-0.023703992880067897
3d,cupids_bow_peak_height_r,roll,15.0,1.4488887394336132,-0.03407417371092455
3d,cupids_bow_peak_height_r,roll,17.5,1.4305754261223385,-0.046283049251774365
3d,cupids_bow_peak_height_r,roll,20.0,1.409538931178865,-0.06030737921408994
3d,cupids_bow_peak_height_r,roll,22.5,1.3858192987669256,-0.0761204674887163
3d,cupids_bow_peak_height_r,roll,25.0,1.359461680554972,-0.09369221296335202
3d,cupids_bow_peak_height_r,roll,27.5,1.330516249767328,-0.11298916682178135
3d,cupids_bow_peak_height_r,roll,30.0,1.299038105676658,-0.13397459621556132
3d,commissure_height_l,yaw,-30.0,-0.015382795043203928,-0.0
3d,commissure_height_l,yaw,-27.5,-0.015382795043203926,-1.127703691757372e-16
3d,commissure_height_l,yaw,-25.0,-0.015382795043203926,-1.127703691757372e-16
3d,commissure_height_l,yaw,-22.5,-0.015382795043203928,-0.0
3d,commissure_height_l,yaw,-20.0,-0.015382795043203926,-1.127703691757372e-16
3d,commissure_height_l,yaw,-17.5,-0.015382795043203928,-0.0
3d,commissure_height_l,yaw,-15.0,-0.015382795043203928,-0.0
3d,commissure_height_l,yaw,-12.5,-0.015382795043203928,-0.0
3d,commissure_height_l,yaw,-10.0,-0.015382795043203928,-0.0
3d,commissure_height_l,yaw,-7.5,-0.015382795043203928,-0.0
3d,commissure_height_l,yaw,-5.0,-0.015382795043203928,-0.0
3d,commissure_height_l,yaw,-2.5,-0.015382795043203926,-1.127703691757372e-16
3d,commissure_height_l,yaw,0.0,-0.015382795043203928,-0.0
3d,commissure_height_l,yaw,2.5,-0.015382795043203926,-1.127703691757372e-16
3d,commissure_height_l,yaw,5.0,-0.015382795043203928,-0.0
3d,commissure_height_l,yaw,7.5,-0.015382795043203928,-0.0
3d,commissure_height_l,yaw,10.0,-0.015382795043203928,-0.0
3d,commissure_height_l,yaw,12.5,-0.015382795043203928,-0.0
3d,commissure_height_l,yaw,15.0,-0.015382795043203928,-0.0
3d,commissure_height_l,yaw,17.5,-0.015382795043203928,-0.0
3d,commissure_height_l,yaw,20.0,-0.015382795043203926,-1.127703691757372e-16
3d,commissure_height_l,yaw,22.5,-0.015382795043203928,-0.0
3d,commissure_height_l,yaw,25.0,-0.015382795043203926,-1.127703691757372e-16
3d,commissure_height_l,yaw,27.5,-0.015382795043203926,-1.127703691757372e-16
3d,commissure_height_l,yaw,30.0,-0.015382795043203928,-0.0
3d,commissure_height_l,pitch,-30.0,-0.09985011340664632,5.491025403784457
3d,commissure_height_l,pitch,-27.5,-0.09355327898526189,5.081682732072378
3d,commissure_height_l,pitch,-25.0,-0.08707836058010798,4.660763231619532
3d,commissure_height_l,pitch,-22.5,-0.08043768356637969,4.22906814661857
3d,commissure_height_l,pitch,-20.0,-0.07364388885020337,3.787419233199692
3d,commissure_height_l,pitch,-17.5,-0.06670990880595593,3.336657195171313
3d,commissure_height_l,pitch,-15.0,-0.059648942658753104,2.877640083692451
3d,commissure_height_l,pitch,-12.5,-0.052474431358974595,2.411241663923595
3d,commissure_height_l,pitch,-10.0,-0.04520003199665288,1.9383497517651784
3d,commissure_height_l,pitch,-7.5,-0.03783959180442394,1.4598645238494132
3d,commissure_height_l,pitch,-5.0,-0.030407121798533266,0.9766968040029267
3d,commissure_height_l,pitch,-2.5,-0.0229167701080706,0.48976632944187604
3d,commissure_height_l,pitch,0.0,-0.015382795043203928,-0.0
3d,commissure_height_l,pitch,2.5,-0.007819537953671362,-0.4916698862781761
3d,commissure_height_l,pitch,5.0,-0.0002413959292105253,-0.984307407819415
3d,commissure_height_l,pitch,7.5,0.007337205606122033,-1.4769748011018056
3d,commissure_height_l,pitch,10.0,0.014901840353562621,-1.9687342457407444
3d,commissure_height_l,pitch,12.5,0.022438108600926137,-2.4586496496837373
3d,commissure_height_l,pitch,15.0,0.029931664633268355,-2.945788431114284
3d,commissure_height_l,pitch,17.5,0.03736824404077705,-3.429223293674853
3d,commissure_height_l,pitch,20.0,0.04473369087188185,-3.908033991627878
3d,commissure_height_l,pitch,22.5,0.0520139845799148,-4.381309081595963
3d,commissure_height_l,pitch,25.0,0.05919526671201913,-4.848147657546241
3d,commissure_height_l,pitch,27.5,0.0662638672894972,-5.307661065715907
3d,commissure_height_l,pitch,30.0,0.07320633082939848,-5.758974596215583
3d,commissure_height_l,roll,-30.0,-0.013321891288624191,-0.13397459621554522
3d,commissure_height_l,roll,-27.5,-0.013644705847882207,-0.1129891668217736
3d,commissure_height_l,roll,-25.0,-0.013941546934044566,-0.09369221296334572
3d,commissure_height_l,roll,-22.5,-0.014211849493232172,-0.07612046748871398
3d,commissure_height_l,roll,-20.0,-0.014455098989160892,-0.060307379214084335
3d,commissure_height_l,roll,-17.5,-0.014670832382589165,-0.04628304925178767
3d,commissure_height_l,roll,-15.0,-0.014858639012742376,-0.0340741737109162
3d,commissure_height_l,roll,-12.5,-0.015018161379024094,-0.023703992880079884
3d,commissure_height_l,roll,-10.0,-0.015149095821544787,-0.015192246987805295
3d,commissure_height_l,roll,-7.5,-0.015251193099151229,-0.008555138626178373
3d,commissure_height_l,roll,-5.0,-0.015324258863871896,-0.0038053019082440825
3d,commissure_height_l,roll,-2.5,-0.015368154030870843,-0.0009517784181590303
3d,commissure_height_l,roll,0.0,-0.015382795043203928,-0.0
3d,commissure_height_l,roll,2.5,-0.015368154030871117,-0.0009517784181412126
3d,commissure_height_l,roll,5.0,-0.01532425886387135,-0.0038053019082796053
3d,commissure_height_l,roll,7.5,-0.015251193099150682,-0.008555138626213897
3d,commissure_height_l,roll,10.0,-0.01514909582154479,-0.01519224698780507
3d,commissure_height_l,roll,12.5,-0.015018161379024095,-0.02370399288007977
3d,commissure_height_l,roll,15.0,-0.014858639012742373,-0.03407417371091642
3d,commissure_height_l,roll,17.5,-0.014670832382589712,-0.04628304925175214
3d,commissure_height_l,roll,20.0,-0.014455098989160621,-0.060307379214101925
3d,commissure_height_l,roll,22.5,-0.014211849493232304,-0.07612046748870542
3d,commissure_height_l,roll,25.0,-0.0139415469340447,-0.09369221296333703
3d,commissure_height_l,roll,27.5,-0.013644705847882072,-0.1129891668217824
3d,commissure_height_l,roll,30.0,-0.01332189128862392,-0.1339745962155628
3d,commissure_height_r,yaw,-30.0,0.0,nan
3d,commissure_height_r,yaw,-27.5,0.0,nan
3d,commissure_height_r,yaw,-25.0,0.0,nan
3d,commissure_height_r,yaw,-22.5,0.0,nan
3d,commissure_height_r,yaw,-20.0,0.0,nan
3d,commissure_height_r,yaw,-17.5,0.0,nan
3d,commissure_height_r,yaw,-15.0,0.0,nan
3d,commissure_height_r,yaw,-12.5,0.0,nan
3d,commissure_height_r,yaw,-10.0,0.0,nan
3d,commissure_height_r,yaw,-7.5,0.0,nan
3d,commissure_height_r,yaw,-5.0,0.0,nan
3d,commissure_height_r,yaw,-2.5,0.0,nan
3d,commissure_height_r,yaw,0.0,0.0,nan
3d,commissure_height_r,yaw,2.5,0.0,nan
3d,commissure_height_r,yaw,5.0,0.0,nan
3d,commissure_height_r,yaw,7.5,0.0,nan
3d,commissure_height_r,yaw,10.0,0.0,nan
3d,commissure_height_r,yaw,12.5,0.0,nan
3d,commissure_height_r,yaw,15.0,0.0,nan
3d,commissure_height_r,yaw,17.5,0.0,nan
3d,commissure_height_r,yaw,20.0,0.0,nan
3d,commissure_height_r,yaw,22.5,0.0,nan
3d,commissure_height_r,yaw,25.0,0.0,nan
3d,commissure_height_r,yaw,27.5,0.0,nan
3d,commissure_height_r,yaw,30.0,0.0,nan
3d,commissure_height_r,pitch,-30.0,-0.0865282221180224,nan
3d,commissure_height_r,pitch,-27.5,-0.07990857313737967,nan
3d,commissure_height_r,pitch,-25.0,-0.07313681364606356,nan
3d,commissure_height_r,pitch,-22.5,-0.06622583407314751,nan
3d,commissure_height_r,pitch,-20.0,-0.05918878986104247,nan
3d,commissure_height_r,pitch,-17.5,-0.052039076423366214,nan
3d,commissure_height_r,pitch,-15.0,-0.04479030364601073,nan
3d,commissure_height_r,pitch,-12.5,-0.03745626997995023,nan
3d,commissure_height_r,pitch,-10.0,-0.03005093617510809,nan
3d,commissure_height_r,pitch,-7.5,-0.02258839870527299,nan
3d,commissure_height_r,pitch,-5.0,-0.01508286293466137,nan
3d,commissure_height_r,pitch,-2.5,-0.007548616077199755,nan
3d,commissure_height_r,pitch,0.0,0.0,nan
3d,commissure_height_r,pitch,2.5,0.007548616077199481,nan
3d,commissure_height_r,pitch,5.0,0.015082862934661097,nan
3d,commissure_height_r,pitch,7.5,0.02258839870527299,nan
3d,commissure_height_r,pitch,10.0,0.030050936175107956,nan
3d,commissure_height_r,pitch,12.5,0.0374562699799505,nan
3d,commissure_height_r,pitch,15.0,0.04479030364601073,nan
3d,commissure_height_r,pitch,17.5,0.05203907642336676,nan
3d,commissure_height_r,pitch,20.0,0.05918878986104247,nan
3d,commissure_height_r,pitch,22.5,0.06622583407314725,nan
3d,commissure_height_r,pitch,25.0,0.07313681364606382,nan
3d,commissure_height_r,pitch,27.5,0.07990857313737941,nan
3d,commissure_height_r,pitch,30.0,0.0865282221180224,nan
3d,commissure_height_r,roll,-30.0,0.0,nan
3d,commissure_height_r,roll,-27.5,0.0,nan
3d,commissure_height_r,roll,-25.0,1.3662666592043834e-16,nan
3d,commissure_height_r,roll,-22.5,0.0,nan
3d,commissure_height_r,roll,-20.0,0.0,nan
3d,commissure_height_r,roll,-17.5,2.7325333184087663e-16,nan
3d,commissure_height_r,roll,-15.0,0.0,nan
3d,commissure_height_r,roll,-12.5,2.7325333184087663e-16,nan
3d,commissure_height_r,roll,-10.0,0.0,nan
3d,commissure_height_r,roll,-7.5,0.0,nan
3d,commissure_height_r,roll,-5.0,0.0,nan
3d,commissure_height_r,roll,-2.5,0.0,nan
3d,commissure_height_r,roll,0.0,0.0,nan
3d,commissure_height_r,roll,2.5,0.0,nan
3d,commissure_height_r,roll,5.0,0.0,nan
3d,commissure_height_r,roll,7.5,2.732533318408767e-16,nan
3d,commissure_height_r,roll,10.0,0.0,nan
3d,commissure_height_r,roll,12.5,0.0,nan
3d,commissure_height_r,roll,15.0,-2.7325333184087663e-16,nan
3d,commissure_height_r,roll,17.5,2.7325333184087663e-16,nan
3d,commissure_height_r,roll,20.0,0.0,nan
3d,commissure_height_r,roll,22.5,0.0,nan
3d,commissure_height_r,roll,25.0,-2.7325333184087663e-16,nan
3d,commissure_height_r,roll,27.5,-1.3662666592043832e-16,nan
3d,commissure_height_r,roll,30.0,-2.732533318408767e-16,nan
3d,upper_lip_projection,yaw,-30.0,6.324824875179793,-0.1339745962155614
3d,upper_lip_projection,yaw,-27.5,6.478087314440944,-0.1129891668217787
3d,upper_lip_projection,yaw,-25.0,6.61901834630865,-0.09369221296334983
3d,upper_lip_projection,yaw,-22.5,6.7473497005537375,-0.0761204674887138
3d,upper_lip_projection,yaw,-20.0,6.862837091149547,-0.060307379214091135
3d,upper_lip_projection,yaw,-17.5,6.965260681284182,-0.04628304925177307
3d,upper_lip_projection,yaw,-15.0,7.05442550183246,-0.03407417371093135
3d,upper_lip_projection,yaw,-12.5,7.13016182249066,-0.02370399288006676
3d,upper_lip_projection,yaw,-10.0,7.192325474867845,-0.01519224698779225
3d,upper_lip_projection,yaw,-7.5,7.240798126918568,-0.00855513862618932
3d,upper_lip_projection,yaw,-5.0,7.275487508194632,-0.003805301908254597
3d,upper_lip_projection,yaw,-2.5,7.296327585487175,-0.0009517784181421177
3d,upper_lip_projection,yaw,0.0,7.30327868852459,0.0
3d,upper_lip_projection,yaw,2.5,7.296327585487175,-0.0009517784181421177
3d,upper_lip_projection,yaw,5.0,7.275487508194632,-0.003805301908254597
3d,upper_lip_projection,yaw,7.5,7.240798126918568,-0.00855513862618932
3d,upper_lip_projection,yaw,10.0,7.192325474867845,-0.01519224698779225
3d,upper_lip_projection,yaw,12.5,7.13016182249066,-0.02370399288006676
3d,upper_lip_projection,yaw,15.0,7.05442550183246,-0.03407417371093135
3d,upper_lip_projection,yaw,17.5,6.965260681284182,-0.04628304925177307
3d,upper_lip_projection,yaw,20.0,6.862837091149547,-0.060307379214091135
3d,upper_lip_projection,yaw,22.5,6.7473497005537375,-0.0761204674887138
3d,upper_lip_projection,yaw,25.0,6.61901834630865,-0.09369221296334983
3d,upper_lip_projection,yaw,27.5,6.478087314440944,-0.1129891668217787
3d,upper_lip_projection,yaw,30.0,6.324824875179793,-0.1339745962155614
3d,upper_lip_projection,pitch,-30.0,6.656792088294548,-0.08852005076101585
3d,upper_lip_projection,pitch,-27.5,6.78465811503142,-0.07101202016404792
3d,upper_lip_projection,pitch,-25.0,6.899609159431567,-0.055272370986923405
3d,upper_lip_projection,pitch,-22.5,7.001426405648595,-0.04133106454643252
3d,upper_lip_projection,pitch,-20.0,7.089916038767402,-0.02921463891175858
3d,upper_lip_projection,pitch,-17.5,7.164909613741935,-0.018946158387748456
3d,upper_lip_projection,pitch,-15.0,7.226264376039867,-0.01054516961070277
3d,upper_lip_projection,pitch,-12.5,7.273863533383986,-0.004027664340239784
3d,upper_lip_projection,pitch,-10.0,7.307616478072939,0.0005939509819288136
3d,upper_lip_projection,pitch,-7.5,7.327458959458104,0.0033108788483599636
3d,upper_lip_projection,pitch,-5.0,7.333353206248401,0.0041179474324410555
3d,upper_lip_projection,pitch,-2.5,7.3252879984100625,0.0030136204332521354
3d,upper_lip_projection,pitch,0.0,7.30327868852459,0.0
3d,upper_lip_projection,pitch,2.5,7.2673671725642865,-0.004917177269536492
3d,upper_lip_projection,pitch,5.0,7.217621810140857,-0.011728551248951101
3d,upper_lip_projection,pitch,7.5,7.154137294379023,-0.02042115610073982
3d,upper_lip_projection,pitch,10.0,7.0770344716627545,-0.03097844495751283
3d,upper_lip_projection,pitch,12.5,6.986460111597335,-0.04338032141989349
3d,upper_lip_projection,pitch,15.0,6.88258662762505,-0.05760317781116041
3d,upper_lip_projection,pitch,17.5,6.76561174882642,-0.07361994011579877
3d,upper_lip_projection,pitch,20.0,6.635758143531682,-0.09140011951642515
3d,upper_lip_projection,pitch,22.5,6.493272995458892,-0.11090987043099339
3d,upper_lip_projection,pitch,25.0,6.338427533185722,-0.1321120549397777
3d,upper_lip_projection,pitch,27.5,6.1715165138504755,-0.15496631347950837
3d,upper_lip_projection,pitch,30.0,5.992857662065035,-0.17942914167010746
3d,upper_lip_projection,roll,-30.0,7.30327868852459,0.0
3d,upper_lip_projection,roll,-27.5,7.303278688524591,1.216136556716221e-16
3d,upper_lip_projection,roll,-25.0,7.30327868852459,0.0
3d,upper_lip_projection,roll,-22.5,7.30327868852459,0.0
3d,upper_lip_projection,roll,-20.0,7.30327868852459,0.0
3d,upper_lip_projection,roll,-17.5,7.30327868852459,0.0
3d,upper_lip_projection,roll,-15.0,7.303278688524589,-1.216136556716221e-16
3d,upper_lip_projection,roll,-12.5,7.303278688524591,1.216136556716221e-16
3d,upper_lip_projection,roll,-10.0,7.303278688524591,1.216136556716221e-16
3d,upper_lip_projection,roll,-7.5,7.30327868852459,0.0
3d,upper_lip_projection,roll,-5.0,7.303278688524589,-1.216136556716221e-16
3d,upper_lip_projection,roll,-2.5,7.303278688524591,1.216136556716221e-16
3d,upper_lip_projection,roll,0.0,7.30327868852459,0.0
3d,upper_lip_projection,roll,2.5,7.303278688524591,1.216136556716221e-16
3d,upper_lip_projection,roll,5.0,7.303278688524589,-1.216136556716221e-16
3d,upper_lip_projection,roll,7.5,7.30327868852459,0.0
3d,upper_lip_projection,roll,10.0,7.303278688524591,1.216136556716221e-16
3d,upper_lip_projection,roll,12.5,7.303278688524591,1.216136556716221e-16
3d,upper_lip_projection,roll,15.0,7.303278688524589,-1.216136556716221e-16
3d,upper_lip_projection,roll,17.5,7.30327868852459,0.0
3d,upper_lip_projection,roll,20.0,7.30327868852459,0.0
3d,upper_lip_projection,roll,22.5,7.30327868852459,0.0
3d,upper_lip_projection,roll,25.0,7.30327868852459,0.0
3d,upper_lip_projection,roll,27.5,7.303278688524591,1.216136556716221e-16
3d,upper_lip_projection,roll,30.0,7.30327868852459,0.0
3d,nasal_dorsal_deviation,yaw,-30.0,0.0,0.0
3d,nasal_dorsal_deviation,yaw,-27.5,0.0,0.0
3d,nasal_dorsal_deviation,yaw,-25.0,0.0,0.0
3d,nasal_dorsal_deviation,yaw,-22.5,0.0,0.0
3d,nasal_dorsal_deviation,yaw,-20.0,0.0,0.0
3d,nasal_dorsal_deviation,yaw,-17.5,0.0,0.0
3d,nasal_dorsal_deviation,yaw,-15.0,0.0,0.0
3d,nasal_dorsal_deviation,yaw,-12.5,0.0,0.0
3d,nasal_dorsal_deviation,yaw,-10.0,0.0,0.0
3d,nasal_dorsal_deviation,yaw,-7.5,0.0,0.0
3d,nasal_dorsal_deviation,yaw,-5.0,0.0,0.0
3d,nasal_dorsal_deviation,yaw,-2.5,0.0,0.0
3d,nasal_dorsal_deviation,yaw,0.0,0.0,0.0
3d,nasal_dorsal_deviation,yaw,2.5,0.0,0.0
3d,nasal_dorsal_deviation,yaw,5.0,0.0,0.0
3d,nasal_dorsal_deviation,yaw,7.5,0.0,0.0
3d,nasal_dorsal_deviation,yaw,10.0,0.0,0.0
3d,nasal_dorsal_deviation,yaw,12.5,1.4210854715202004e-14,1.4210854715202004e-14
3d,nasal_dorsal_deviation,yaw,15.0,0.0,0.0
3d,nasal_dorsal_deviation,yaw,17.5,0.0,0.0
3d,nasal_dorsal_deviation,yaw,20.0,1.4210854715202004e-14,1.4210854715202004e-14
3d,nasal_dorsal_deviation,yaw,22.5,0.0,0.0
3d,nasal_dorsal_deviation,yaw,25.0,0.0,0.0
3d,nasal_dorsal_deviation,yaw,27.5,0.0,0.0
3d,nasal_dorsal_deviation,yaw,30.0,0.0,0.0
3d,nasal_dorsal_deviation,pitch,-30.0,0.0,0.0
3d,nasal_dorsal_deviation,pitch,-27.5,0.0,0.0
3d,nasal_dorsal_deviation,pitch,-25.0,0.0,0.0
3d,nasal_dorsal_deviation,pitch,-22.5,0.0,0.0
3d,nasal_dorsal_deviation,pitch,-20.0,0.0,0.0
3d,nasal_dorsal_deviation,pitch,-17.5,0.0,0.0
3d,nasal_dorsal_deviation,pitch,-15.0,0.0,0.0
3d,nasal_dorsal_deviation,pitch,-12.5,0.0,0.0
3d,nasal_dorsal_deviation,pitch,-10.0,0.0,0.0
3d,nasal_dorsal_deviation,pitch,-7.5,0.0,0.0
3d,nasal_dorsal_deviation,pitch,-5.0,0.0,0.0
3d,nasal_dorsal_deviation,pitch,-2.5,0.0,0.0
3d,nasal_dorsal_deviation,pitch,0.0,0.0,0.0
3d,nasal_dorsal_deviation,pitch,2.5,0.0,0.0
3d,nasal_dorsal_deviation,pitch,5.0,0.0,0.0
3d,nasal_dorsal_deviation,pitch,7.5,0.0,0.0
3d,nasal_dorsal_deviation,pitch,10.0,0.0,0.0
3d,nasal_dorsal_deviation,pitch,12.5,0.0,0.0
3d,nasal_dorsal_deviation,pitch,15.0,0.0,0.0
3d,nasal_dorsal_deviation,pitch,17.5,0.0,0.0
3d,nasal_dorsal_deviation,pitch,20.0,0.0,0.0
3d,nasal_dorsal_deviation,pitch,22.5,0.0,0.0
3d,nasal_dorsal_deviation,pitch,25.0,0.0,0.0
3d,nasal_dorsal_deviation,pitch,27.5,0.0,0.0
3d,nasal_dorsal_deviation,pitch,30.0,0.0,0.0
3d,nasal_dorsal_deviation,roll,-30.0,1.4210854715202004e-14,1.4210854715202004e-14
3d,nasal_dorsal_deviation,roll,-27.5,0.0,0.0
3d,nasal_dorsal_deviation,roll,-25.0,0.0,0.0
3d,nasal_dorsal_deviation,roll,-22.5,1.4210854715202004e-14,1.4210854715202004e-14
3d,nasal_dorsal_deviation,roll,-20.0,0.0,0.0
3d,nasal_dorsal_deviation,roll,-17.5,0.0,0.0
3d,nasal_dorsal_deviation,roll,-15.0,0.0,0.0
3d,nasal_dorsal_deviation,roll,-12.5,1.4210854715202004e-14,1.4210854715202004e-14
